author_id,final_first_name,final_last_name,first_top5_publication_year,entry_cohort,doi_full,from_publication_number,to_publication_number,publication_transition,previous_publication_year,publication_year,gap_years
AFZ003276,Harold,Cole,1992,1991-2000,10.1093/restud/rdae017,10,11,10 to 11,2023,2024,1
AFZ003283,Wilbur,Coleman,1991,1991-2000,10.1086/262056,1,2,1 to 2,1991,1996,5
AFZ003289,Fabrice,Collard,2016,2011-2020,10.3982/ecta13079,1,2,1 to 2,2016,2018,2
AFZ003289,Fabrice,Collard,2016,2011-2020,10.1257/aer.20181174,2,3,2 to 3,2018,2020,2
AFZ003289,Fabrice,Collard,2016,2011-2020,10.1086/725170,3,4,3 to 4,2020,2023,3
AFZ003289,F,Collard,2016,2011-2020,10.1093/restud/rdag042,4,5,4 to 5,2023,2026,3
AFZ003290,Allan,CollardWexler,2013,2011-2020,10.1086/677072,1,2,1 to 2,2013,2014,1
AFZ003317,Diego,Comin,2006,2001-2010,10.3982/ecta16317,1,2,1 to 2,2006,2021,15
AFZ003339,Timothy,Conley,2003,2001-2010,10.1257/0002828041301704,1,2,1 to 2,2003,2004,1
AFZ003341,John,Conlisk,1971,,10.2307/1885961,1,2,1 to 2,1971,1984,13
AFZ003341,John,Conlisk,1971,,10.2307/2937868,2,3,2 to 3,1984,1989,5
AFZ003357,George,Constantinides,1990,1981-1990,10.1086/262023,1,2,1 to 2,1990,1996,6
AFZ003357,George,Constantinides,1990,1981-1990,10.1162/003355302753399508,2,3,2 to 3,1996,2002,6
AFZ003377,Thomas,Cooley,1997,1991-2000,10.2307/2971724,1,2,1 to 2,1997,1997,0
AFZ003377,Thomas,Cooley,1997,1991-2000,10.1111/1467-937x.00267,2,3,2 to 3,1997,2003,6
AFZ003377,Thomas,Cooley,1997,1991-2000,10.1086/421170,3,4,3 to 4,2003,2004,1
AFZ003387,Phillip,Cooper,1973,,10.2307/1913420,1,2,1 to 2,1973,1975,2
AFZ003389,Russell,Cooper,1985,1981-1990,10.2307/1885539,1,2,1 to 2,1985,1988,3
AFZ003389,Russell,Cooper,1985,1981-1990,10.2307/2297378,2,3,2 to 3,1988,1990,2
AFZ003389,Russell,Cooper,1985,1981-1990,10.2307/2298100,3,4,3 to 4,1990,1993,3
AFZ003389,Russell,Cooper,1985,1981-1990,10.1257/aer.89.4.921,4,5,4 to 5,1993,1999,6
AFZ003389,Russell,Cooper,1985,1981-1990,10.1086/316096,5,6,5 to 6,1999,2000,1
AFZ003389,Russell,Cooper,1985,1981-1990,10.1111/0034-6527.00288,6,7,6 to 7,2000,2004,4
AFZ003402,Dean,Corbae,1992,1991-2000,10.1257/000282802320189023,1,2,1 to 2,1992,2002,10
AFZ003402,Dean,Corbae,1992,1991-2000,10.1111/1468-0262.00424,2,3,2 to 3,2002,2003,1
AFZ003402,Dean,Corbae,1992,1991-2000,10.1111/j.1468-0262.2007.00806.x,3,4,3 to 4,2003,2007,4
AFZ003402,Dean,Corbae,1992,1991-2000,10.1086/677349,4,5,4 to 5,2007,2015,8
AFZ003402,Dean,Corbae,1992,1991-2000,10.1093/restud/rdaa091,5,6,5 to 6,2015,2020,5
AFZ003402,Dean,Corbae,1992,1991-2000,10.3982/ecta16930,6,7,6 to 7,2020,2021,1
AFZ003402,Dean,Corbae,1992,1991-2000,10.3982/ecta18771,7,8,7 to 8,2021,2023,2
AFZ003402,Dean,Corbae,1992,1991-2000,10.1093/restud/rdae095,8,9,8 to 9,2023,2024,1
AFZ003428,John,Cornwall,1963,,10.2307/1880654,1,2,1 to 2,1963,1965,2
AFZ003428,John,Cornwall,1963,,10.2307/1879399,2,3,2 to 3,1965,1970,5
AFZ003428,John,Cornwall,1963,,10.2307/1880710,3,4,3 to 4,1970,1971,1
AFZ003434,Isabel,Correia,2003,2001-2010,10.1086/533504,1,2,1 to 2,2003,2008,5
AFZ003434,Isabel,Correia,2003,2001-2010,10.1257/aer.103.4.1172,2,3,2 to 3,2008,2013,5
AFZ003437,Giancarlo,Corsetti,2008,2001-2010,10.1257/aer.100.2.41,1,2,1 to 2,2008,2010,2
AFZ003437,Giancarlo,Corsetti,2008,2001-2010,10.1257/aer.102.2.1062,2,3,2 to 3,2010,2012,2
AFZ003437,Giancarlo,Corsetti,2008,2001-2010,10.1257/aer.104.7.2185,3,4,3 to 4,2012,2014,2
AFZ003437,Giancarlo,Corsetti,2008,2001-2010,10.1093/restud/rdae046,4,5,4 to 5,2014,2024,10
AFZ003477,Louphou,Coulibaly,2026,,10.1093/restud/rdag054,1,2,1 to 2,2026,2026,0
AFZ003482,Thomas,Courchene,1964,,10.1086/259160,1,2,1 to 2,1964,1966,2
AFZ003482,Thomas,Courchene,1964,,10.1086/259521,2,3,2 to 3,1966,1969,3
AFZ003508,Donald,Cox,1987,1981-1990,10.2307/2937825,1,2,1 to 2,1987,1990,3
AFZ003513,John,Cox,1985,1981-1990,10.2307/1911242,1,2,1 to 2,1985,1985,0
AFZ003545,Ian,Crawford,2003,2001-2010,10.1093/restud/rdaa089,1,2,1 to 2,2003,2020,17
AFZ003582,R,Crouch,1967,,10.2307/1913356,1,2,1 to 2,1967,1971,4
AFZ003583,Nicolas,Crouzet,2017,2011-2020,10.1257/aer.20181499,1,2,1 to 2,2017,2020,3
AFZ003612,Wei,Cui,2016,2011-2020,10.1086/729446,1,2,1 to 2,2016,2024,8
AFZ003612,Wei,Cui,2016,2011-2020,10.1086/732522,2,3,2 to 3,2024,2024,0
AFZ003614,Alex,Cukierman,1974,,10.2307/2297092,1,2,1 to 2,1974,1978,4
AFZ003614,Alex,Cukierman,1974,,10.1086/260880,2,3,2 to 3,1978,1980,2
AFZ003614,Alex,Cukierman,1974,,10.1086/261043,3,4,3 to 4,1980,1982,2
AFZ003614,Alex,Cukierman,1974,,10.2307/1912324,4,5,4 to 5,1982,1986,4
AFZ003615,John,Culbertson,1957,,10.1086/258396,1,2,1 to 2,1957,1960,3
AFZ003615,John,Culbertson,1957,,10.1086/258705,2,3,2 to 3,1960,1962,2
AFZ003655,David,Cutler,1991,1991-2000,10.2307/2118501,1,2,1 to 2,1991,1993,2
AFZ003655,David,Cutler,1991,1991-2000,10.1257/aer.20201480,2,3,2 to 3,1993,2022,29
AFZ003662,Francesco,DAcunto,2020,2011-2020,10.1093/restud/rdac075,1,2,1 to 2,2020,2022,2
AFZ003726,Jean-Pierre,Danthine,1981,1981-1990,10.2307/1911309,1,2,1 to 2,1981,1986,5
AFZ003726,Jean-Pierre,Danthine,1981,1981-1990,10.1111/1467-937x.00197,2,3,2 to 3,1986,2002,16
AFZ003733,Leif,Danziger,1999,1991-2000,10.1257/aer.91.5.1608,1,2,1 to 2,1999,2001,2
AFZ003766,Claude,dAspremont,1980,,10.2307/2937878,1,2,1 to 2,1980,1990,10
AFZ003784,Joel,David,2016,2011-2020,10.1257/aer.20180336,1,2,1 to 2,2016,2019,3
AFZ003784,Joel,David,2016,2011-2020,10.1093/restud/rdaa077,2,3,2 to 3,2019,2020,1
AFZ003788,Carl,Davidson,1988,1981-1990,10.2307/2297882,1,2,1 to 2,1988,1994,6
AFZ003791,Paul,Davidson,1965,,10.2307/1907491,1,2,1 to 2,1965,1968,3
AFZ003791,Paul,Davidson,1965,,10.1086/259942,2,3,2 to 3,1968,1972,4
AFZ003796,James,Davies,1981,1981-1990,10.2307/1885873,1,2,1 to 2,1981,1982,1
AFZ003802,Eduardo,Davila,2017,2011-2020,10.1093/restud/rdy068,1,2,1 to 2,2017,2018,1
AFZ003802,Eduardo,Davila,2017,2011-2020,10.1093/restud/rdz043,2,3,2 to 3,2018,2019,1
AFZ003802,Eduardo,Davila,2017,2011-2020,10.1257/aer.20210753,3,4,3 to 4,2019,2023,4
AFZ003802,Eduardo,Davila,2017,2011-2020,10.1086/736211,4,5,4 to 5,2023,2025,2
AFZ003811,Joseph,Davis,1953,,10.1162/0033553042476143,1,2,1 to 2,1953,2004,51
AFZ003811,Joseph,Davis,1953,,10.1162/qjec.2009.124.4.1675,2,3,2 to 3,2004,2009,5
AFZ003812,Lance,Davis,1958,,10.1086/259309,1,2,1 to 2,1958,1967,9
AFZ003817,Richard,Davis,1953,,10.2307/1883729,1,2,1 to 2,1953,1959,6
AFZ003817,Richard,Davis,1953,,10.2307/1882707,2,3,2 to 3,1959,1965,6
AFZ003819,Steven,Davis,1999,1991-2000,10.1257/aer.98.2.263,1,2,1 to 2,1999,2008,9
AFZ003819,Steven,Davis,1999,1991-2000,10.1257/aer.102.3.584,2,3,2 to 3,2008,2012,4
AFZ003819,Steven,Davis,1999,1991-2000,10.1093/qje/qjt002,3,4,3 to 4,2012,2013,1
AFZ003819,Steven,Davis,1999,1991-2000,10.1257/aer.104.5.56,4,5,4 to 5,2013,2014,1
AFZ003819,Steven,Davis,1999,1991-2000,10.1093/qje/qjw024,5,6,5 to 6,2014,2016,2
AFZ003819,Steven,Davis,1999,1991-2000,10.1257/aer.20240309,6,7,6 to 7,2016,2025,9
AFZ003821,Tom,Davis,1962,,10.1086/258786,1,2,1 to 2,1962,1963,1
AFZ003843,Angus,Deaton,1981,1981-1990,10.1086/261597,1,2,1 to 2,1981,1989,8
AFZ003843,Angus,Deaton,1981,1981-1990,10.2307/2297552,2,3,2 to 3,1989,1989,0
AFZ003843,Angus,Deaton,1981,1981-1990,10.2307/2938366,3,4,3 to 4,1989,1991,2
AFZ003843,Angus,Deaton,1981,1981-1990,10.2307/2297923,4,5,4 to 5,1991,1992,1
AFZ003843,Angus,Deaton,1981,1981-1990,10.1086/262046,5,6,5 to 6,1992,1996,4
AFZ003843,Angus,Deaton,1981,1981-1990,10.1086/250035,6,7,6 to 7,1996,1998,2
AFZ003843,Angus,Deaton,1981,1981-1990,10.1086/378535,7,8,7 to 8,1998,2003,5
AFZ003843,Angus,Deaton,1981,1981-1990,10.1257/aer.106.6.1221,8,9,8 to 9,2003,2016,13
AFZ003851,Davide,Debortoli,2016,2011-2020,10.1086/713191,1,2,1 to 2,2016,2021,5
AFZ003851,Davide,Debortoli,2016,2011-2020,10.1093/restud/rdab029,2,3,2 to 3,2021,2021,0
AFZ003853,Gerard,Debreu,1951,,10.2307/1907353,1,2,1 to 2,1951,1954,3
AFZ003853,Gerard,Debreu,1951,,10.2307/1912220; 10.2307/1909545,2,3,2 to 3,1954,1970,16
AFZ003878,Roger,Dehem,1966,,10.2307/1909537,1,2,1 to 2,1966,1968,2
AFZ003904,Harris,Dellas,2018,2011-2020,10.1257/aer.20181174,1,2,1 to 2,2018,2020,2
AFZ003904,Harris,Dellas,2018,2011-2020,10.1086/725170,2,3,2 to 3,2020,2023,3
AFZ003911,Peter,DeMarzo,1993,1991-2000,10.2307/2171922,1,2,1 to 2,1993,1996,3
AFZ003921,Kyle,Dempsey,2023,,10.1093/restud/rdaf061,1,2,1 to 2,2023,2025,2
AFZ003950,Pablo,DErasmo,2020,2011-2020,10.3982/ecta16930,1,2,1 to 2,2020,2021,1
AFZ003954,J,Derksen,1952,,10.1086/257441,1,2,1 to 2,1952,1953,1
AFZ003954,J,Derksen,1952,,10.2307/1907597,2,3,2 to 3,1953,1958,5
AFZ003966,Meghnad,Desai,1966,,10.2307/2296849,1,2,1 to 2,1966,1975,9
AFZ003997,William,Dewald,1961,,10.1086/258750,1,2,1 to 2,1961,1963,2
AFZ003997,William,Dewald,1961,,10.1086/258928,2,3,2 to 3,1963,1964,1
AFZ003999,Ian,Dew-Becker,2019,2011-2020,10.3982/ecta21064,1,2,1 to 2,2019,2023,4
AFZ004020,Douglas,Diamond,2002,2001-2010,10.1257/000282806776157759,1,2,1 to 2,2002,2006,4
AFZ004020,Douglas,Diamond,2002,2001-2010,10.1257/aer.99.2.606,2,3,2 to 3,2006,2009,3
AFZ004020,Douglas,Diamond,2002,2001-2010,10.1086/666669,3,4,3 to 4,2009,2012,3
AFZ004020,Douglas,Diamond,2002,2001-2010,10.1086/694622,4,5,4 to 5,2012,2017,5
AFZ004024,P,Diamond,1976,,10.2307/2297897,1,2,1 to 2,1976,1994,18
AFZ004025,Peter,Diamond,1964,,10.2307/1885221,1,2,1 to 2,1964,1973,9
AFZ004025,Peter,Diamond,1964,,10.1086/261003,2,3,2 to 3,1973,1981,8
AFZ004025,Peter,Diamond,1964,,10.1086/261099,3,4,3 to 4,1981,1982,1
AFZ004025,Peter,Diamond,1964,,10.1086/261618,4,5,4 to 5,1982,1989,7
AFZ004025,Peter,Diamond,1964,,10.2307/2937788,5,6,5 to 6,1989,1990,1
AFZ004025,Peter,Diamond,1964,,10.2307/2938356,6,7,6 to 7,1990,1990,0
AFZ004025,Peter,Diamond,1964,,10.2307/2297812,7,8,7 to 8,1990,1993,3
AFZ004025,Peter,Diamond,1964,,10.1162/003355397555208,8,9,8 to 9,1993,1997,4
AFZ004025,Peter,Diamond,1964,,10.1257/aer.101.4.1045,9,10,9 to 10,1997,2011,14
AFZ004051,Francis,Diebold,1990,1981-1990,10.1257/000282805774670194,1,2,1 to 2,1990,2005,15
AFZ004051,Francis,Diebold,1990,1981-1990,10.1257/aer.100.2.20,2,3,2 to 3,2005,2010,5
AFZ004058,Egbert,Dierker,1972,,10.2307/2938242,1,2,1 to 2,1972,1991,19
AFZ004084,Nicholas,Dimsdale,2023,,10.1086/732890,1,2,1 to 2,2023,2024,1
AFZ004110,Avinash,Dixit,1991,1991-2000,10.2307/2946671,1,2,1 to 2,1991,1996,5
AFZ004110,Avinash,Dixit,1991,1991-2000,10.1257/000282803322655428,2,3,2 to 3,1996,2003,7
AFZ004135,Matthias,Doepke,2006,2001-2010,10.1093/restud/rdv010,1,2,1 to 2,2006,2015,9
AFZ004135,Matthias,Doepke,2006,2001-2010,10.3982/ecta11963,2,3,2 to 3,2015,2017,2
AFZ004140,Keshav,Dogra,2020,2011-2020,10.1257/aer.20200239,1,2,1 to 2,2020,2023,3
AFZ004174,John,Donaldson,1981,1981-1990,10.2307/1911309,1,2,1 to 2,1981,1986,5
AFZ004174,John,Donaldson,1981,1981-1990,10.1111/1467-937x.00197,2,3,2 to 3,1986,2002,16
AFZ004174,John,Donaldson,1981,1981-1990,10.1162/003355302753399508,3,4,3 to 4,2002,2002,0
AFZ004195,Ulrich,Doraszelski,2013,2011-2020,10.1086/697204,1,2,1 to 2,2013,2018,5
AFZ004200,David,Dorn,2009,2001-2010,10.1257/aer.103.6.2121,1,2,1 to 2,2009,2013,4
AFZ004200,David,Dorn,2009,2001-2010,10.1257/aer.p20171102,2,3,2 to 3,2013,2017,4
AFZ004201,Rudi,Dornbusch,1973,,10.1257/aer.91.2.238,1,2,1 to 2,1973,2001,28
AFZ004219,Alessandro,Dovis,2018,2011-2020,10.1086/704575,1,2,1 to 2,2018,2019,1
AFZ004219,Alessandro,Dovis,2018,2011-2020,10.1257/aer.20161471,2,3,2 to 3,2019,2019,0
AFZ004219,Alessandro,Dovis,2018,2011-2020,10.1257/aer.20181432,3,4,3 to 4,2019,2020,1
AFZ004219,Alessandro,Dovis,2018,2011-2020,10.1093/restud/rdab006,4,5,4 to 5,2020,2021,1
AFZ004219,Alessandro,Dovis,2018,2011-2020,10.1093/qje/qjad013,5,6,5 to 6,2021,2023,2
AFZ004245,Allan,Drazen,1978,,10.2307/1911097,1,2,1 to 2,1978,1980,2
AFZ004245,Allan,Drazen,1978,,10.2307/1885386,2,3,2 to 3,1980,1985,5
AFZ004245,Allan,Drazen,1978,,10.22004/ag.econ.275416,3,4,3 to 4,1985,1986,1
AFZ004245,Allan,Drazen,1978,,10.2307/2297548,4,5,4 to 5,1986,1990,4
AFZ004245,Allan,Drazen,1978,,10.2307/2937797,5,6,5 to 6,1990,1990,0
AFZ004245,Allan,Drazen,1978,,10.2307/2118420,6,7,6 to 7,1990,1994,4
AFZ004245,Allan,Drazen,1978,,10.1257/aer.98.5.2203,7,8,7 to 8,1994,2008,14
AFZ004247,Thomas,Drechsel,2023,,10.1093/restud/rdag030,1,2,1 to 2,2023,2026,3
AFZ004247,Thomas,Drechsel,2023,,10.1093/restud/rdag053,2,3,2 to 3,2026,2026,0
AFZ004253,Andres,Drenik,2021,,10.1086/742435,1,2,1 to 2,2021,2026,5
AFZ004253,Andres,Drenik,2021,,10.1093/qje/qjag007,2,3,2 to 3,2026,2026,0
AFZ004293,Pradeep,Dubey,1982,1981-1990,10.1111/j.1468-0262.2005.00563.x,1,2,1 to 2,1982,2004,22
AFZ004305,John,Due,1953,,10.1086/257592,1,2,1 to 2,1953,1954,1
AFZ004308,Darrell,Duffie,1985,1981-1990,10.2307/1912326,1,2,1 to 2,1985,1986,1
AFZ004308,Darrell,Duffie,1985,1981-1990,10.2307/1913708,2,3,2 to 3,1986,1989,3
AFZ004308,Darrell,Duffie,1985,1981-1990,10.2307/2951600,3,4,3 to 4,1989,1992,3
AFZ004308,Darrell,Duffie,1985,1981-1990,10.2307/2951731,4,5,4 to 5,1992,1994,2
AFZ004308,Darrell,Duffie,1985,1981-1990,10.1086/262023,5,6,5 to 6,1994,1996,2
AFZ004308,Darrell,Duffie,1985,1981-1990,10.1111/1468-0262.00208,6,7,6 to 7,1996,2001,5
AFZ004308,Darrell,Duffie,1985,1981-1990,10.1257/aer.97.2.221,7,8,7 to 8,2001,2007,6
AFZ004309,John,Duffy,1999,1991-2000,10.1257/0002828054201350,1,2,1 to 2,1999,2005,6
AFZ004309,John,Duffy,1999,1991-2000,10.1257/aer.104.6.1735,2,3,2 to 3,2005,2014,9
AFZ004309,John,Duffy,1999,1991-2000,10.1093/restud/rdy035,3,4,3 to 4,2014,2018,4
AFZ004312,Jean-Marie,Dufour,1998,1991-2000,10.2307/2999631,1,2,1 to 2,1998,1998,0
AFZ004347,Bill,Dupor,2002,2001-2010,10.1086/367681,1,2,1 to 2,2002,2003,1
AFZ004347,Bill,Dupor,2002,2001-2010,10.1257/0002828041301704,2,3,2 to 3,2003,2004,1
AFZ004347,Bill,Dupor,2002,2001-2010,10.1093/restud/rdad007,3,4,3 to 4,2004,2023,19
AFZ004350,Leon,Dupriez,1954,,10.2307/1910232,1,2,1 to 2,1954,1962,8
AFZ004361,Steven,Durlauf,1993,1991-2000,10.1257/aer.98.2.241,1,2,1 to 2,1993,2008,15
AFZ004371,Jayasri,Dutta,1990,1981-1990,10.1111/1467-937x.00057,1,2,1 to 2,1990,1998,8
AFZ004394,Karen,Dynan,1993,1991-2000,10.1257/aer.90.3.391,1,2,1 to 2,1993,2000,7
AFZ004394,Karen,Dynan,1993,1991-2000,10.1086/381475,2,3,2 to 3,2000,2004,4
AFZ004394,Karen,Dynan,1993,1991-2000,10.1257/aer.99.2.380,3,4,3 to 4,2004,2009,5
AFZ004402,Robert,Eagly,1963,,10.1086/259903,1,2,1 to 2,1963,1972,9
AFZ004420,Jonathan,Eaton,1980,,10.2307/2297156,1,2,1 to 2,1980,1981,1
AFZ004420,Jonathan,Eaton,1980,,10.1257/aer.20101557,2,3,2 to 3,1981,2016,35
AFZ004426,Janice,Eberly,1994,1991-2000,10.2307/2297794,1,2,1 to 2,1994,1996,2
AFZ004426,Janice,Eberly,1994,1991-2000,10.2307/2946671,2,3,2 to 3,1996,1996,0
AFZ004426,Janice,Eberly,1994,1991-2000,10.1257/aer.99.2.560,3,4,3 to 4,1996,2009,13
AFZ004426,Janice,Eberly,1994,1991-2000,10.1093/restud/rdr006,4,5,4 to 5,2009,2011,2
AFZ004426,Janice,Eberly,1994,1991-2000,10.3982/ecta7624,5,6,5 to 6,2011,2013,2
AFZ004443,Otto,Eckstein,1960,,10.2307/1879627,1,2,1 to 2,1960,1962,2
AFZ004443,Otto,Eckstein,1960,,10.2307/1909799,2,3,2 to 3,1962,1965,3
AFZ004445,Zvi,Eckstein,1985,1981-1990,10.22004/ag.econ.275416,1,2,1 to 2,1985,1986,1
AFZ004445,Zvi,Eckstein,1985,1981-1990,10.1086/250047,2,3,2 to 3,1986,1998,12
AFZ004450,Benjamin,Eden,1976,,10.2307/1885874,1,2,1 to 2,1976,1982,6
AFZ004450,Benjamin,Eden,1976,,10.1086/261198,2,3,2 to 3,1982,1983,1
AFZ004450,Benjamin,Eden,1976,,10.1086/261943,3,4,3 to 4,1983,1994,11
AFZ004451,Maya,Eden,2017,2011-2020,10.3982/ecta20844,1,2,1 to 2,2017,2023,6
AFZ004463,Chris,Edmond,2002,2001-2010,10.1162/qjec.2009.124.3.911,1,2,1 to 2,2002,2009,7
AFZ004463,Chris,Edmond,2002,2001-2010,10.1086/722986,2,3,2 to 3,2009,2022,13
AFZ004471,Edgar,Edwards,1959,,10.2307/1909919,1,2,1 to 2,1959,1962,3
AFZ004478,Jan,Eeckhout,2011,2011-2020,10.1093/qje/qjz041,1,2,1 to 2,2011,2020,9
AFZ004478,Jan,Eeckhout,2011,2011-2020,10.1093/restud/rdad059,2,3,2 to 3,2020,2023,3
AFZ004480,C,Efroymson,1950,,10.1086/257363,1,2,1 to 2,1950,1953,3
AFZ004480,C,Efroymson,1950,,10.2307/1884853,2,3,2 to 3,1953,1955,2
AFZ004492,Gauti,Eggertsson,2008,2001-2010,10.1093/qje/qjs023,1,2,1 to 2,2008,2012,4
AFZ004492,Gauti,Eggertsson,2008,2001-2010,10.1257/aer.102.1.524,2,3,2 to 3,2012,2012,0
AFZ004492,Gauti,Eggertsson,2008,2001-2010,10.1257/aer.p20161106,3,4,3 to 4,2012,2016,4
AFZ004492,Gauti,Eggertsson,2008,2001-2010,10.1257/aer.20121660,4,5,4 to 5,2016,2017,1
AFZ004492,Gauti,Eggertsson,2008,2001-2010,10.1093/restud/rdac063,5,6,5 to 6,2017,2022,5
AFZ004492,Gauti,Eggertsson,2008,2001-2010,10.1093/restud/rdad085,6,7,6 to 7,2022,2023,1
AFZ004509,Martin,Eichenbaum,1985,1981-1990,10.1086/261458,1,2,1 to 2,1985,1987,2
AFZ004509,Martin,Eichenbaum,1985,1981-1990,10.2307/1882642,2,3,2 to 3,1987,1988,1
AFZ004509,Martin,Eichenbaum,1985,1981-1990,10.2307/2938262,3,4,3 to 4,1988,1991,3
AFZ004509,Martin,Eichenbaum,1985,1981-1990,10.1086/261875,4,5,4 to 5,1991,1993,2
AFZ004509,Martin,Eichenbaum,1985,1981-1990,10.1086/426038,5,6,5 to 6,1993,2005,12
AFZ004509,Martin,Eichenbaum,1985,1981-1990,10.1086/659312,6,7,6 to 7,2005,2011,6
AFZ004509,Martin,Eichenbaum,1985,1981-1990,10.1086/686732,7,8,7 to 8,2011,2016,5
AFZ004509,Martin,Eichenbaum,1985,1981-1990,10.3982/ecta11776,8,9,8 to 9,2016,2016,0
AFZ004509,Martin,Eichenbaum,1985,1981-1990,10.1093/restud/rdaa024,9,10,9 to 10,2016,2020,4
AFZ004509,Martin,Eichenbaum,1985,1981-1990,10.1257/aer.20191244,10,11,10 to 11,2020,2022,2
AFZ004509,Martin,Eichenbaum,1985,1981-1990,10.1086/729449,11,12,11 to 12,2022,2024,2
AFZ004512,Barry,Eichengreen,2012,2011-2020,10.1257/aer.p20151104,1,2,1 to 2,2012,2015,3
AFZ004534,Robert,Eisner,1953,,10.1086/258373,1,2,1 to 2,1953,1960,7
AFZ004534,Robert,Eisner,1953,,10.2307/1905291,2,3,2 to 3,1960,1960,0
AFZ004534,Robert,Eisner,1953,,10.1086/258746,3,4,3 to 4,1960,1963,3
AFZ004534,Robert,Eisner,1953,,10.2307/1910009,4,5,4 to 5,1963,1963,0
AFZ004534,Robert,Eisner,1953,,10.1086/258866,5,6,5 to 6,1963,1964,1
AFZ004534,Robert,Eisner,1953,,10.2307/1911906,6,7,6 to 7,1964,1965,1
AFZ004534,Robert,Eisner,1953,,10.1086/259772,7,8,7 to 8,1965,1971,6
AFZ004534,Robert,Eisner,1953,,10.2307/1909585,8,9,8 to 9,1971,1971,0
AFZ004534,Robert,Eisner,1953,,10.1257/aer.89.2.52,9,10,9 to 10,1971,1999,28
AFZ004596,Michael,Elsby,2012,2011-2020,10.1093/restud/rdab054,1,2,1 to 2,2012,2021,9
AFZ004596,Michael,Elsby,2012,2011-2020,10.1086/737234,2,3,2 to 3,2021,2025,4
AFZ004614,Robert,Emmer,1955,,10.1086/257991,1,2,1 to 2,1955,1957,2
AFZ004623,Niklas,Engbom,2022,,10.3982/ecta17955,1,2,1 to 2,2022,2022,0
AFZ004624,Charles,Engel,2010,2001-2010,10.1257/aer.101.6.2796,1,2,1 to 2,2010,2011,1
AFZ004624,Charles,Engel,2010,2001-2010,10.1257/aer.20121365,2,3,2 to 3,2011,2016,5
AFZ004624,Charles,Engel,2010,2001-2010,10.1257/aer.20151045,3,4,3 to 4,2016,2018,2
AFZ004625,Eduardo,Engel,1991,1991-2000,10.2307/2118335,1,2,1 to 2,1991,1993,2
AFZ004625,Eduardo,Engel,1991,1991-2000,10.2307/2297814,2,3,2 to 3,1993,1993,0
AFZ004625,Eduardo,Engel,1991,1991-2000,10.1111/1468-0262.00053,3,4,3 to 4,1993,1999,6
AFZ004630,Stanley,Engerman,1965,,10.1086/259665,1,2,1 to 2,1965,1970,5
AFZ004635,Robert,Engle,1978,,10.2307/1912773,1,2,1 to 2,1978,1982,4
AFZ004635,Robert,Engle,1978,,10.2307/1911990,2,3,2 to 3,1982,1983,1
AFZ004635,Robert,Engle,1978,,10.2307/1913242,3,4,3 to 4,1983,1987,4
AFZ004635,Robert,Engle,1978,,10.2307/2938189,4,5,4 to 5,1987,1990,3
AFZ004635,Robert,Engle,1978,,10.2307/2951782,5,6,5 to 6,1990,1993,3
AFZ004635,Robert,Engle,1978,,10.2307/2999632,6,7,6 to 7,1993,1998,5
AFZ004657,Larry,Epstein,1982,1981-1990,10.2307/1913239,1,2,1 to 2,1982,1987,5
AFZ004657,Larry,Epstein,1982,1981-1990,10.2307/2951600,2,3,2 to 3,1987,1992,5
AFZ004657,Larry,Epstein,1982,1981-1990,10.2307/2298079,3,4,3 to 4,1992,1993,1
AFZ004657,Larry,Epstein,1982,1981-1990,10.2307/2951614,4,5,4 to 5,1993,1994,1
AFZ004663,Christopher,Erceg,2000,1991-2000,10.1257/000282802320189050,1,2,1 to 2,2000,2002,2
AFZ004663,Christopher,Erceg,2000,1991-2000,10.1257/aer.102.3.186,2,3,2 to 3,2002,2012,10
AFZ004671,Tim,Erickson,2000,1991-2000,10.1257/aer.101.5.1707,1,2,1 to 2,2000,2011,11
AFZ004687,Andres,Erosa,2010,2001-2010,10.1093/restud/rdw010,1,2,1 to 2,2010,2016,6
AFZ004731,Stefano,Eusepi,2011,2011-2020,10.1257/aer.20131461,1,2,1 to 2,2011,2018,7
AFZ004731,Stefano,Eusepi,2011,2011-2020,10.1086/738335,2,3,2 to 3,2018,2025,7
AFZ004736,Charles,Evans,2000,1991-2000,10.1086/426038,1,2,1 to 2,2000,2005,5
AFZ004737,David,Evans,2016,2011-2020,10.3982/ecta16414,1,2,1 to 2,2016,2021,5
AFZ004737,David,Evans,2016,2011-2020,10.1086/738150,2,3,2 to 3,2021,2025,4
AFZ004741,George,Evans,1985,1981-1990,10.2307/2297648,1,2,1 to 2,1985,1986,1
AFZ004741,George,Evans,1985,1981-1990,10.1111/1467-937x.00268,2,3,2 to 3,1986,2003,17
AFZ004741,George,Evans,1985,1981-1990,10.1257/aer.98.3.1163,3,4,3 to 4,2003,2008,5
AFZ004748,Michael,Evans,1967,,10.2307/1907494,1,2,1 to 2,1967,1968,1
AFZ004748,Michael,Evans,1967,,10.2307/1912198,2,3,2 to 3,1968,1970,2
AFZ004748,Michael,Evans,1967,,10.2307/1909587,3,4,3 to 4,1970,1971,1
AFZ004748,Michael,Evans,1967,,10.2307/1913869,4,5,4 to 5,1971,1972,1
AFZ004749,Paul,Evans,1982,1981-1990,10.1086/261220,1,2,1 to 2,1982,1984,2
AFZ004749,Paul,Evans,1982,1981-1990,10.1086/261440,2,3,2 to 3,1984,1987,3
