publication_year,history_start_year,history_end_year,top_author_percentage,author_id,final_first_name,final_last_name,rolling_publication_count
1993,1973,1992,5,AFZ015517,Carl,Shapiro,5
1993,1973,1992,5,AFZ007058,Elhanan,Helpman,4
1993,1973,1992,5,AFZ008828,Paul,Klemperer,4
1993,1973,1992,5,AFZ015130,Richard,Schmalensee,4
1993,1973,1992,5,AFZ017003,Jacques-Francois,Thisse,4
1993,1973,1992,5,AFZ003110,Laurits,Christensen,3
1993,1973,1992,5,AFZ005556,Douglas,Gale,3
1993,1973,1992,5,AFZ005819,Pankaj,Ghemawat,3
1993,1973,1992,5,AFZ009360,Jean-Jacques,Laffont,3
1993,1973,1992,5,AFZ010925,Erick,Maskin,3
1993,1973,1992,5,AFZ014711,John,Rust,3
1993,1973,1992,5,AFZ014828,Stephen,Salant,3
1993,1973,1992,5,AFZ016039,Joel,Sobel,3
1993,1973,1992,5,AFZ016188,Michael,Spence,3
1993,1973,1992,5,AFZ016641,John,Sutton,3
1993,1973,1992,5,AFZ017513,Arthur,Vany,3
1993,1973,1992,5,AFZ018311,Louis,Wilde,3
1993,1973,1992,10,AFZ017110,Jean,Tirole,7
1993,1973,1992,10,AFZ006373,Gene,Grossman,5
1993,1973,1992,10,AFZ015517,Carl,Shapiro,5
1993,1973,1992,10,AFZ007058,Elhanan,Helpman,4
1993,1973,1992,10,AFZ008828,Paul,Klemperer,4
1993,1973,1992,10,AFZ015130,Richard,Schmalensee,4
1993,1973,1992,10,AFZ017003,Jacques-Francois,Thisse,4
1993,1973,1992,10,AFZ003110,Laurits,Christensen,3
1993,1973,1992,10,AFZ005556,Douglas,Gale,3
1993,1973,1992,10,AFZ005819,Pankaj,Ghemawat,3
1993,1973,1992,10,AFZ009360,Jean-Jacques,Laffont,3
1993,1973,1992,10,AFZ010925,Erick,Maskin,3
1993,1973,1992,10,AFZ014711,John,Rust,3
1993,1973,1992,10,AFZ014828,Stephen,Salant,3
1993,1973,1992,10,AFZ016039,Joel,Sobel,3
1993,1973,1992,10,AFZ016188,Michael,Spence,3
1993,1973,1992,10,AFZ016641,John,Sutton,3
1993,1973,1992,10,AFZ017513,Arthur,Vany,3
1993,1973,1992,10,AFZ018311,Louis,Wilde,3
1993,1973,1992,10,AFZ000302,Steven,Allen,2
1993,1973,1992,10,AFZ001147,William,Baumol,2
1993,1973,1992,10,AFZ001614,Charles,Blackorby,2
1993,1973,1992,10,AFZ001807,Giacomo,Bonanno,2
1993,1973,1992,10,AFZ001859,Severin,Borenstein,2
1993,1973,1992,10,AFZ001977,Kenneth,Boyer,2
1993,1973,1992,10,AFZ002076,Timothy,Bresnahan,2
1993,1973,1992,10,AFZ002298,Jeremy,Bulow,2
1993,1973,1992,10,AFZ002356,Malcolm,Burns,2
1993,1973,1992,10,AFZ002467,Guillermo,Calvo,2
1993,1973,1992,10,AFZ002721,Douglas,Caves,2
1993,1973,1992,10,AFZ002723,Richard,Caves,2
1993,1973,1992,10,AFZ005453,Drew,Fudenberg,2
1993,1973,1992,10,AFZ006316,James,Griffin,2
1993,1973,1992,10,AFZ006659,Robert,Halvorsen,2
1993,1973,1992,10,AFZ006835,Oliver,Hart,2
1993,1973,1992,10,AFZ008283,James,Kahn,2
1993,1973,1992,10,AFZ008333,Morton,Kamien,2
1993,1973,1992,10,AFZ008472,Michael,Katz,2
1993,1973,1992,10,AFZ008676,Richard,Kihlstrom,2
1993,1973,1992,10,AFZ008810,Benjamin,Klein,2
1993,1973,1992,10,AFZ009706,Keith,Leffler,2
1993,1973,1992,10,AFZ010905,Howard,Marvel,2
1993,1973,1992,10,AFZ011503,Paul,Milgrom,2
1993,1973,1992,10,AFZ012174,Barry,Nalebuff,2
1993,1973,1992,10,AFZ012307,Wilhelm,Neuefeind,2
1993,1973,1992,10,AFZ012915,Ariel,Pakes,2
1993,1973,1992,10,AFZ013181,Sam,Peltzman,2
1993,1973,1992,10,AFZ013294,Michael,Peters,2
1993,1973,1992,10,AFZ014089,Peter,Reiss,2
1993,1973,1992,10,AFZ014403,William,Rogerson,2
1993,1973,1992,10,AFZ014507,Nathan,Rosenberg,2
1993,1973,1992,10,AFZ014705,Robert,Russell,2
1993,1973,1992,10,AFZ015034,Thomas,Saving,2
1993,1973,1992,10,AFZ015497,Avner,Shaked,2
1993,1973,1992,10,AFZ015900,Margaret,Slade,2
1993,1973,1992,10,AFZ016413,Joseph,Stiglitz,2
1993,1973,1992,10,AFZ016662,Peter,Swan,2
1993,1973,1992,10,AFZ018160,Stanislaw,Wellisz,2
1993,1973,1992,10,AFZ018251,Lawrence,White,2
1993,1973,1992,10,AFZ018492,Asher,Wolinsky,2
1993,1973,1992,10,AFZ018955,Richard,Zeckhauser,2
1994,1974,1993,1,AFZ017110,Jean,Tirole,7
1994,1974,1993,1,AFZ006373,Gene,Grossman,5
1994,1974,1993,1,AFZ015517,Carl,Shapiro,5
1994,1974,1993,1,AFZ007058,Elhanan,Helpman,4
1994,1974,1993,1,AFZ008828,Paul,Klemperer,4
1994,1974,1993,1,AFZ015130,Richard,Schmalensee,4
1994,1974,1993,1,AFZ017003,Jacques-Francois,Thisse,4
1994,1974,1993,5,AFZ017110,Jean,Tirole,7
1994,1974,1993,5,AFZ006373,Gene,Grossman,5
1994,1974,1993,5,AFZ015517,Carl,Shapiro,5
1994,1974,1993,5,AFZ007058,Elhanan,Helpman,4
1994,1974,1993,5,AFZ008828,Paul,Klemperer,4
1994,1974,1993,5,AFZ015130,Richard,Schmalensee,4
1994,1974,1993,5,AFZ017003,Jacques-Francois,Thisse,4
1994,1974,1993,5,AFZ003110,Laurits,Christensen,3
1994,1974,1993,5,AFZ005556,Douglas,Gale,3
1994,1974,1993,5,AFZ005819,Pankaj,Ghemawat,3
1994,1974,1993,5,AFZ009360,Jean-Jacques,Laffont,3
1994,1974,1993,5,AFZ010925,Erick,Maskin,3
1994,1974,1993,5,AFZ013181,Sam,Peltzman,3
1994,1974,1993,5,AFZ014711,John,Rust,3
1994,1974,1993,5,AFZ014828,Stephen,Salant,3
1994,1974,1993,5,AFZ016039,Joel,Sobel,3
1994,1974,1993,5,AFZ016188,Michael,Spence,3
1994,1974,1993,5,AFZ016641,John,Sutton,3
1994,1974,1993,5,AFZ017513,Arthur,Vany,3
1994,1974,1993,5,AFZ018311,Louis,Wilde,3
1994,1974,1993,10,AFZ017110,Jean,Tirole,7
1994,1974,1993,10,AFZ006373,Gene,Grossman,5
1994,1974,1993,10,AFZ015517,Carl,Shapiro,5
1994,1974,1993,10,AFZ007058,Elhanan,Helpman,4
1994,1974,1993,10,AFZ008828,Paul,Klemperer,4
1994,1974,1993,10,AFZ015130,Richard,Schmalensee,4
1994,1974,1993,10,AFZ017003,Jacques-Francois,Thisse,4
1994,1974,1993,10,AFZ003110,Laurits,Christensen,3
1994,1974,1993,10,AFZ005556,Douglas,Gale,3
1994,1974,1993,10,AFZ005819,Pankaj,Ghemawat,3
1994,1974,1993,10,AFZ009360,Jean-Jacques,Laffont,3
1994,1974,1993,10,AFZ010925,Erick,Maskin,3
1994,1974,1993,10,AFZ013181,Sam,Peltzman,3
1994,1974,1993,10,AFZ014711,John,Rust,3
1994,1974,1993,10,AFZ014828,Stephen,Salant,3
1994,1974,1993,10,AFZ016039,Joel,Sobel,3
1994,1974,1993,10,AFZ016188,Michael,Spence,3
1994,1974,1993,10,AFZ016641,John,Sutton,3
1994,1974,1993,10,AFZ017513,Arthur,Vany,3
1994,1974,1993,10,AFZ018311,Louis,Wilde,3
1994,1974,1993,10,AFZ000302,Steven,Allen,2
1994,1974,1993,10,AFZ001147,William,Baumol,2
1994,1974,1993,10,AFZ001614,Charles,Blackorby,2
1994,1974,1993,10,AFZ001807,Giacomo,Bonanno,2
1994,1974,1993,10,AFZ001859,Severin,Borenstein,2
1994,1974,1993,10,AFZ001977,Kenneth,Boyer,2
1994,1974,1993,10,AFZ002076,Timothy,Bresnahan,2
1994,1974,1993,10,AFZ002298,Jeremy,Bulow,2
1994,1974,1993,10,AFZ002356,Malcolm,Burns,2
1994,1974,1993,10,AFZ002467,Guillermo,Calvo,2
1994,1974,1993,10,AFZ002721,Douglas,Caves,2
1994,1974,1993,10,AFZ002723,Richard,Caves,2
1994,1974,1993,10,AFZ005453,Drew,Fudenberg,2
1994,1974,1993,10,AFZ006316,James,Griffin,2
1994,1974,1993,10,AFZ006659,Robert,Halvorsen,2
1994,1974,1993,10,AFZ006835,Oliver,Hart,2
1994,1974,1993,10,AFZ008283,James,Kahn,2
1994,1974,1993,10,AFZ008333,Morton,Kamien,2
1994,1974,1993,10,AFZ008472,Michael,Katz,2
1994,1974,1993,10,AFZ008676,Richard,Kihlstrom,2
1994,1974,1993,10,AFZ008810,Benjamin,Klein,2
1994,1974,1993,10,AFZ009706,Keith,Leffler,2
1994,1974,1993,10,AFZ010905,Howard,Marvel,2
1994,1974,1993,10,AFZ011503,Paul,Milgrom,2
1994,1974,1993,10,AFZ012174,Barry,Nalebuff,2
1994,1974,1993,10,AFZ012307,Wilhelm,Neuefeind,2
1994,1974,1993,10,AFZ012915,Ariel,Pakes,2
1994,1974,1993,10,AFZ013294,Michael,Peters,2
1994,1974,1993,10,AFZ014089,Peter,Reiss,2
1994,1974,1993,10,AFZ014403,William,Rogerson,2
1994,1974,1993,10,AFZ014507,Nathan,Rosenberg,2
1994,1974,1993,10,AFZ014705,Robert,Russell,2
1994,1974,1993,10,AFZ015034,Thomas,Saving,2
1994,1974,1993,10,AFZ015497,Avner,Shaked,2
1994,1974,1993,10,AFZ015900,Margaret,Slade,2
1994,1974,1993,10,AFZ016413,Joseph,Stiglitz,2
1994,1974,1993,10,AFZ016662,Peter,Swan,2
1994,1974,1993,10,AFZ018160,Stanislaw,Wellisz,2
1994,1974,1993,10,AFZ018251,Lawrence,White,2
1994,1974,1993,10,AFZ018492,Asher,Wolinsky,2
1994,1974,1993,10,AFZ018955,Richard,Zeckhauser,2
1995,1975,1994,1,AFZ017110,Jean,Tirole,7
1995,1975,1994,1,AFZ006373,Gene,Grossman,5
1995,1975,1994,1,AFZ015517,Carl,Shapiro,5
1995,1975,1994,1,AFZ007058,Elhanan,Helpman,4
1995,1975,1994,1,AFZ008828,Paul,Klemperer,4
1995,1975,1994,1,AFZ009360,Jean-Jacques,Laffont,4
1995,1975,1994,1,AFZ010925,Erick,Maskin,4
1995,1975,1994,1,AFZ017003,Jacques-Francois,Thisse,4
1995,1975,1994,5,AFZ017110,Jean,Tirole,7
1995,1975,1994,5,AFZ006373,Gene,Grossman,5
1995,1975,1994,5,AFZ015517,Carl,Shapiro,5
1995,1975,1994,5,AFZ007058,Elhanan,Helpman,4
1995,1975,1994,5,AFZ008828,Paul,Klemperer,4
1995,1975,1994,5,AFZ009360,Jean-Jacques,Laffont,4
1995,1975,1994,5,AFZ010925,Erick,Maskin,4
1995,1975,1994,5,AFZ017003,Jacques-Francois,Thisse,4
1995,1975,1994,5,AFZ001859,Severin,Borenstein,3
1995,1975,1994,5,AFZ003110,Laurits,Christensen,3
1995,1975,1994,5,AFZ005453,Drew,Fudenberg,3
1995,1975,1994,5,AFZ005556,Douglas,Gale,3
1995,1975,1994,5,AFZ005819,Pankaj,Ghemawat,3
1995,1975,1994,5,AFZ008210,Boyan,Jovanovic,3
1995,1975,1994,5,AFZ010520,Glenn,MacDonald,3
1995,1975,1994,5,AFZ011503,Paul,Milgrom,3
1995,1975,1994,5,AFZ013181,Sam,Peltzman,3
1995,1975,1994,5,AFZ014403,William,Rogerson,3
1995,1975,1994,5,AFZ014711,John,Rust,3
1995,1975,1994,5,AFZ014828,Stephen,Salant,3
1995,1975,1994,5,AFZ015130,Richard,Schmalensee,3
1995,1975,1994,5,AFZ016039,Joel,Sobel,3
1995,1975,1994,5,AFZ016188,Michael,Spence,3
1995,1975,1994,5,AFZ016641,John,Sutton,3
1995,1975,1994,5,AFZ017513,Arthur,Vany,3
1995,1975,1994,5,AFZ018311,Louis,Wilde,3
1995,1975,1994,10,AFZ017110,Jean,Tirole,7
1995,1975,1994,10,AFZ006373,Gene,Grossman,5
1995,1975,1994,10,AFZ015517,Carl,Shapiro,5
1995,1975,1994,10,AFZ007058,Elhanan,Helpman,4
1995,1975,1994,10,AFZ008828,Paul,Klemperer,4
1995,1975,1994,10,AFZ009360,Jean-Jacques,Laffont,4
1995,1975,1994,10,AFZ010925,Erick,Maskin,4
1995,1975,1994,10,AFZ017003,Jacques-Francois,Thisse,4
1995,1975,1994,10,AFZ001859,Severin,Borenstein,3
1995,1975,1994,10,AFZ003110,Laurits,Christensen,3
1995,1975,1994,10,AFZ005453,Drew,Fudenberg,3
1995,1975,1994,10,AFZ005556,Douglas,Gale,3
1995,1975,1994,10,AFZ005819,Pankaj,Ghemawat,3
1995,1975,1994,10,AFZ008210,Boyan,Jovanovic,3
1995,1975,1994,10,AFZ010520,Glenn,MacDonald,3
1995,1975,1994,10,AFZ011503,Paul,Milgrom,3
1995,1975,1994,10,AFZ013181,Sam,Peltzman,3
1995,1975,1994,10,AFZ014403,William,Rogerson,3
1995,1975,1994,10,AFZ014711,John,Rust,3
1995,1975,1994,10,AFZ014828,Stephen,Salant,3
1995,1975,1994,10,AFZ015130,Richard,Schmalensee,3
1995,1975,1994,10,AFZ016039,Joel,Sobel,3
1995,1975,1994,10,AFZ016188,Michael,Spence,3
1995,1975,1994,10,AFZ016641,John,Sutton,3
1995,1975,1994,10,AFZ017513,Arthur,Vany,3
1995,1975,1994,10,AFZ018311,Louis,Wilde,3
1995,1975,1994,10,AFZ000302,Steven,Allen,2
1995,1975,1994,10,AFZ001147,William,Baumol,2
1995,1975,1994,10,AFZ001798,Patrick,Bolton,2
1995,1975,1994,10,AFZ001807,Giacomo,Bonanno,2
1995,1975,1994,10,AFZ001977,Kenneth,Boyer,2
1995,1975,1994,10,AFZ002076,Timothy,Bresnahan,2
1995,1975,1994,10,AFZ002298,Jeremy,Bulow,2
1995,1975,1994,10,AFZ002356,Malcolm,Burns,2
1995,1975,1994,10,AFZ002467,Guillermo,Calvo,2
1995,1975,1994,10,AFZ002721,Douglas,Caves,2
1995,1975,1994,10,AFZ002723,Richard,Caves,2
1995,1975,1994,10,AFZ006316,James,Griffin,2
1995,1975,1994,10,AFZ006659,Robert,Halvorsen,2
1995,1975,1994,10,AFZ006835,Oliver,Hart,2
1995,1975,1994,10,AFZ008283,James,Kahn,2
1995,1975,1994,10,AFZ008472,Michael,Katz,2
1995,1975,1994,10,AFZ008676,Richard,Kihlstrom,2
1995,1975,1994,10,AFZ008810,Benjamin,Klein,2
1995,1975,1994,10,AFZ009706,Keith,Leffler,2
1995,1975,1994,10,AFZ009870,David,Levine,2
1995,1975,1994,10,AFZ010905,Howard,Marvel,2
1995,1975,1994,10,AFZ012174,Barry,Nalebuff,2
1995,1975,1994,10,AFZ012307,Wilhelm,Neuefeind,2
1995,1975,1994,10,AFZ012915,Ariel,Pakes,2
1995,1975,1994,10,AFZ013294,Michael,Peters,2
1995,1975,1994,10,AFZ013574,Robert,Porter,2
1995,1975,1994,10,AFZ014089,Peter,Reiss,2
1995,1975,1994,10,AFZ014259,Michael,Riordan,2
1995,1975,1994,10,AFZ014488,Nancy,Rose,2
1995,1975,1994,10,AFZ014507,Nathan,Rosenberg,2
1995,1975,1994,10,AFZ015034,Thomas,Saving,2
1995,1975,1994,10,AFZ015497,Avner,Shaked,2
1995,1975,1994,10,AFZ015900,Margaret,Slade,2
1995,1975,1994,10,AFZ016413,Joseph,Stiglitz,2
1995,1975,1994,10,AFZ016662,Peter,Swan,2
1995,1975,1994,10,AFZ018160,Stanislaw,Wellisz,2
1995,1975,1994,10,AFZ018251,Lawrence,White,2
1995,1975,1994,10,AFZ018492,Asher,Wolinsky,2
1995,1975,1994,10,AFZ018955,Richard,Zeckhauser,2
1996,1976,1995,1,AFZ017110,Jean,Tirole,7
1996,1976,1995,1,AFZ006373,Gene,Grossman,5
1996,1976,1995,1,AFZ008828,Paul,Klemperer,5
1996,1976,1995,1,AFZ015517,Carl,Shapiro,5
1996,1976,1995,5,AFZ017110,Jean,Tirole,7
1996,1976,1995,5,AFZ006373,Gene,Grossman,5
1996,1976,1995,5,AFZ008828,Paul,Klemperer,5
1996,1976,1995,5,AFZ015517,Carl,Shapiro,5
1996,1976,1995,5,AFZ007058,Elhanan,Helpman,4
1996,1976,1995,5,AFZ009360,Jean-Jacques,Laffont,4
1996,1976,1995,5,AFZ010925,Erick,Maskin,4
1996,1976,1995,5,AFZ012915,Ariel,Pakes,4
1996,1976,1995,5,AFZ017003,Jacques-Francois,Thisse,4
1996,1976,1995,5,AFZ001859,Severin,Borenstein,3
1996,1976,1995,5,AFZ003110,Laurits,Christensen,3
1996,1976,1995,5,AFZ005453,Drew,Fudenberg,3
1996,1976,1995,5,AFZ005556,Douglas,Gale,3
1996,1976,1995,5,AFZ005819,Pankaj,Ghemawat,3
1996,1976,1995,5,AFZ008210,Boyan,Jovanovic,3
1996,1976,1995,5,AFZ010520,Glenn,MacDonald,3
1996,1976,1995,5,AFZ011503,Paul,Milgrom,3
1996,1976,1995,5,AFZ013574,Robert,Porter,3
1996,1976,1995,5,AFZ014403,William,Rogerson,3
1996,1976,1995,5,AFZ014711,John,Rust,3
1996,1976,1995,5,AFZ014828,Stephen,Salant,3
1996,1976,1995,5,AFZ015130,Richard,Schmalensee,3
1996,1976,1995,5,AFZ016039,Joel,Sobel,3
1996,1976,1995,5,AFZ016188,Michael,Spence,3
1996,1976,1995,5,AFZ016641,John,Sutton,3
1996,1976,1995,5,AFZ018251,Lawrence,White,3
1996,1976,1995,5,AFZ018311,Louis,Wilde,3
1996,1976,1995,10,AFZ017110,Jean,Tirole,7
1996,1976,1995,10,AFZ006373,Gene,Grossman,5
1996,1976,1995,10,AFZ008828,Paul,Klemperer,5
1996,1976,1995,10,AFZ015517,Carl,Shapiro,5
1996,1976,1995,10,AFZ007058,Elhanan,Helpman,4
1996,1976,1995,10,AFZ009360,Jean-Jacques,Laffont,4
1996,1976,1995,10,AFZ010925,Erick,Maskin,4
1996,1976,1995,10,AFZ012915,Ariel,Pakes,4
1996,1976,1995,10,AFZ017003,Jacques-Francois,Thisse,4
1996,1976,1995,10,AFZ001859,Severin,Borenstein,3
1996,1976,1995,10,AFZ003110,Laurits,Christensen,3
1996,1976,1995,10,AFZ005453,Drew,Fudenberg,3
1996,1976,1995,10,AFZ005556,Douglas,Gale,3
1996,1976,1995,10,AFZ005819,Pankaj,Ghemawat,3
1996,1976,1995,10,AFZ008210,Boyan,Jovanovic,3
1996,1976,1995,10,AFZ010520,Glenn,MacDonald,3
1996,1976,1995,10,AFZ011503,Paul,Milgrom,3
1996,1976,1995,10,AFZ013574,Robert,Porter,3
1996,1976,1995,10,AFZ014403,William,Rogerson,3
1996,1976,1995,10,AFZ014711,John,Rust,3
1996,1976,1995,10,AFZ014828,Stephen,Salant,3
1996,1976,1995,10,AFZ015130,Richard,Schmalensee,3
1996,1976,1995,10,AFZ016039,Joel,Sobel,3
1996,1976,1995,10,AFZ016188,Michael,Spence,3
1996,1976,1995,10,AFZ016641,John,Sutton,3
1996,1976,1995,10,AFZ018251,Lawrence,White,3
1996,1976,1995,10,AFZ018311,Louis,Wilde,3
1996,1976,1995,10,AFZ000302,Steven,Allen,2
1996,1976,1995,10,AFZ000431,Simon,Anderson,2
1996,1976,1995,10,AFZ001147,William,Baumol,2
1996,1976,1995,10,AFZ001441,Steven,Berry,2
1996,1976,1995,10,AFZ001798,Patrick,Bolton,2
1996,1976,1995,10,AFZ001807,Giacomo,Bonanno,2
1996,1976,1995,10,AFZ001977,Kenneth,Boyer,2
1996,1976,1995,10,AFZ002076,Timothy,Bresnahan,2
1996,1976,1995,10,AFZ002298,Jeremy,Bulow,2
1996,1976,1995,10,AFZ002356,Malcolm,Burns,2
1996,1976,1995,10,AFZ002467,Guillermo,Calvo,2
1996,1976,1995,10,AFZ002721,Douglas,Caves,2
1996,1976,1995,10,AFZ002723,Richard,Caves,2
1996,1976,1995,10,AFZ005746,David,Genesove,2
1996,1976,1995,10,AFZ006316,James,Griffin,2
1996,1976,1995,10,AFZ006659,Robert,Halvorsen,2
1996,1976,1995,10,AFZ006835,Oliver,Hart,2
1996,1976,1995,10,AFZ007087,Kenneth,Hendricks,2
1996,1976,1995,10,AFZ008283,James,Kahn,2
1996,1976,1995,10,AFZ008472,Michael,Katz,2
1996,1976,1995,10,AFZ008676,Richard,Kihlstrom,2
1996,1976,1995,10,AFZ009588,Edward,Lazear,2
1996,1976,1995,10,AFZ009706,Keith,Leffler,2
1996,1976,1995,10,AFZ009870,David,Levine,2
1996,1976,1995,10,AFZ009878,James,Levinsohn,2
1996,1976,1995,10,AFZ010905,Howard,Marvel,2
1996,1976,1995,10,AFZ012174,Barry,Nalebuff,2
1996,1976,1995,10,AFZ012307,Wilhelm,Neuefeind,2
1996,1976,1995,10,AFZ012928,Andre,Palma,2
1996,1976,1995,10,AFZ013181,Sam,Peltzman,2
1996,1976,1995,10,AFZ013294,Michael,Peters,2
1996,1976,1995,10,AFZ014089,Peter,Reiss,2
1996,1976,1995,10,AFZ014259,Michael,Riordan,2
1996,1976,1995,10,AFZ014488,Nancy,Rose,2
1996,1976,1995,10,AFZ014507,Nathan,Rosenberg,2
1996,1976,1995,10,AFZ014651,Randal,Rucker,2
1996,1976,1995,10,AFZ015034,Thomas,Saving,2
1996,1976,1995,10,AFZ015497,Avner,Shaked,2
1996,1976,1995,10,AFZ015900,Margaret,Slade,2
1996,1976,1995,10,AFZ016413,Joseph,Stiglitz,2
1996,1976,1995,10,AFZ016587,Daniel,Sumner,2
1996,1976,1995,10,AFZ016662,Peter,Swan,2
1996,1976,1995,10,AFZ017513,Arthur,Vany,2
1996,1976,1995,10,AFZ017637,John,Vickers,2
1996,1976,1995,10,AFZ018160,Stanislaw,Wellisz,2
1996,1976,1995,10,AFZ018492,Asher,Wolinsky,2
1996,1976,1995,10,AFZ018955,Richard,Zeckhauser,2
1997,1977,1996,1,AFZ017110,Jean,Tirole,8
1997,1977,1996,1,AFZ006373,Gene,Grossman,5
1997,1977,1996,1,AFZ008828,Paul,Klemperer,5
1997,1977,1996,1,AFZ015517,Carl,Shapiro,5
1997,1977,1996,5,AFZ017110,Jean,Tirole,8
1997,1977,1996,5,AFZ006373,Gene,Grossman,5
1997,1977,1996,5,AFZ008828,Paul,Klemperer,5
1997,1977,1996,5,AFZ015517,Carl,Shapiro,5
1997,1977,1996,5,AFZ007058,Elhanan,Helpman,4
1997,1977,1996,5,AFZ008210,Boyan,Jovanovic,4
1997,1977,1996,5,AFZ009360,Jean-Jacques,Laffont,4
1997,1977,1996,5,AFZ010925,Erick,Maskin,4
1997,1977,1996,5,AFZ012915,Ariel,Pakes,4
1997,1977,1996,5,AFZ017003,Jacques-Francois,Thisse,4
1997,1977,1996,5,AFZ001859,Severin,Borenstein,3
1997,1977,1996,5,AFZ002076,Timothy,Bresnahan,3
1997,1977,1996,5,AFZ005453,Drew,Fudenberg,3
1997,1977,1996,5,AFZ005556,Douglas,Gale,3
1997,1977,1996,5,AFZ005819,Pankaj,Ghemawat,3
1997,1977,1996,5,AFZ010520,Glenn,MacDonald,3
1997,1977,1996,5,AFZ011503,Paul,Milgrom,3
1997,1977,1996,5,AFZ013574,Robert,Porter,3
1997,1977,1996,5,AFZ014403,William,Rogerson,3
1997,1977,1996,5,AFZ014711,John,Rust,3
1997,1977,1996,5,AFZ016039,Joel,Sobel,3
1997,1977,1996,5,AFZ016188,Michael,Spence,3
1997,1977,1996,5,AFZ016641,John,Sutton,3
1997,1977,1996,5,AFZ018251,Lawrence,White,3
1997,1977,1996,5,AFZ018311,Louis,Wilde,3
1997,1977,1996,10,AFZ017110,Jean,Tirole,8
1997,1977,1996,10,AFZ006373,Gene,Grossman,5
1997,1977,1996,10,AFZ008828,Paul,Klemperer,5
1997,1977,1996,10,AFZ015517,Carl,Shapiro,5
1997,1977,1996,10,AFZ007058,Elhanan,Helpman,4
1997,1977,1996,10,AFZ008210,Boyan,Jovanovic,4
1997,1977,1996,10,AFZ009360,Jean-Jacques,Laffont,4
1997,1977,1996,10,AFZ010925,Erick,Maskin,4
1997,1977,1996,10,AFZ012915,Ariel,Pakes,4
1997,1977,1996,10,AFZ017003,Jacques-Francois,Thisse,4
1997,1977,1996,10,AFZ001859,Severin,Borenstein,3
1997,1977,1996,10,AFZ002076,Timothy,Bresnahan,3
1997,1977,1996,10,AFZ005453,Drew,Fudenberg,3
1997,1977,1996,10,AFZ005556,Douglas,Gale,3
1997,1977,1996,10,AFZ005819,Pankaj,Ghemawat,3
1997,1977,1996,10,AFZ010520,Glenn,MacDonald,3
1997,1977,1996,10,AFZ011503,Paul,Milgrom,3
1997,1977,1996,10,AFZ013574,Robert,Porter,3
1997,1977,1996,10,AFZ014403,William,Rogerson,3
1997,1977,1996,10,AFZ014711,John,Rust,3
1997,1977,1996,10,AFZ016039,Joel,Sobel,3
1997,1977,1996,10,AFZ016188,Michael,Spence,3
1997,1977,1996,10,AFZ016641,John,Sutton,3
1997,1977,1996,10,AFZ018251,Lawrence,White,3
1997,1977,1996,10,AFZ018311,Louis,Wilde,3
1997,1977,1996,10,AFZ000302,Steven,Allen,2
1997,1977,1996,10,AFZ000431,Simon,Anderson,2
1997,1977,1996,10,AFZ001147,William,Baumol,2
1997,1977,1996,10,AFZ001441,Steven,Berry,2
1997,1977,1996,10,AFZ001798,Patrick,Bolton,2
1997,1977,1996,10,AFZ001807,Giacomo,Bonanno,2
1997,1977,1996,10,AFZ001977,Kenneth,Boyer,2
1997,1977,1996,10,AFZ002298,Jeremy,Bulow,2
1997,1977,1996,10,AFZ002356,Malcolm,Burns,2
1997,1977,1996,10,AFZ002467,Guillermo,Calvo,2
1997,1977,1996,10,AFZ002721,Douglas,Caves,2
1997,1977,1996,10,AFZ002723,Richard,Caves,2
1997,1977,1996,10,AFZ003110,Laurits,Christensen,2
1997,1977,1996,10,AFZ003926,Raymond,Deneckere,2
1997,1977,1996,10,AFZ005746,David,Genesove,2
1997,1977,1996,10,AFZ006316,James,Griffin,2
1997,1977,1996,10,AFZ006835,Oliver,Hart,2
1997,1977,1996,10,AFZ007087,Kenneth,Hendricks,2
1997,1977,1996,10,AFZ008283,James,Kahn,2
1997,1977,1996,10,AFZ008472,Michael,Katz,2
1997,1977,1996,10,AFZ009588,Edward,Lazear,2
1997,1977,1996,10,AFZ009706,Keith,Leffler,2
1997,1977,1996,10,AFZ009870,David,Levine,2
1997,1977,1996,10,AFZ009878,James,Levinsohn,2
1997,1977,1996,10,AFZ010905,Howard,Marvel,2
1997,1977,1996,10,AFZ012174,Barry,Nalebuff,2
1997,1977,1996,10,AFZ012307,Wilhelm,Neuefeind,2
1997,1977,1996,10,AFZ012928,Andre,Palma,2
1997,1977,1996,10,AFZ013181,Sam,Peltzman,2
1997,1977,1996,10,AFZ013294,Michael,Peters,2
1997,1977,1996,10,AFZ014089,Peter,Reiss,2
1997,1977,1996,10,AFZ014259,Michael,Riordan,2
1997,1977,1996,10,AFZ014488,Nancy,Rose,2
1997,1977,1996,10,AFZ014507,Nathan,Rosenberg,2
1997,1977,1996,10,AFZ014651,Randal,Rucker,2
1997,1977,1996,10,AFZ014828,Stephen,Salant,2
1997,1977,1996,10,AFZ015034,Thomas,Saving,2
1997,1977,1996,10,AFZ015130,Richard,Schmalensee,2
1997,1977,1996,10,AFZ015497,Avner,Shaked,2
1997,1977,1996,10,AFZ015665,Andrei,Shleifer,2
1997,1977,1996,10,AFZ015900,Margaret,Slade,2
1997,1977,1996,10,AFZ016413,Joseph,Stiglitz,2
1997,1977,1996,10,AFZ016587,Daniel,Sumner,2
1997,1977,1996,10,AFZ017637,John,Vickers,2
