author_id,final_first_name,final_last_name,first_top5_publication_year,entry_cohort,doi_full,from_publication_number,to_publication_number,publication_transition,previous_publication_year,publication_year,gap_years
AFZ002892,Satyajit,Chatterjee,2007,2001-2010,10.1257/aer.20130932,1,2,1 to 2,2007,2015,8
AFZ002892,Satyajit,Chatterjee,2007,2001-2010,10.3982/ecta18771,2,3,2 to 3,2015,2023,8
AFZ002930,Daniel,Chen,2010,2001-2010,10.1093/qje/qjw017,1,2,1 to 2,2010,2016,6
AFZ002930,Daniel,Chen,2010,2001-2010,10.1257/aer.20200829,2,3,2 to 3,2016,2021,5
AFZ003009,Raj,Chetty,2005,2001-2010,10.1257/000282806777211838,1,2,1 to 2,2005,2006,1
AFZ003009,Raj,Chetty,2005,2001-2010,10.3982/ecta9390,2,3,2 to 3,2006,2016,10
AFZ003009,Raj,Chetty,2005,2001-2010,10.1257/aer.20200407,3,4,3 to 4,2016,2024,8
AFZ003009,Raj,Chetty,2005,2001-2010,10.1257/aer.20200108,4,5,4 to 5,2024,2026,2
AFZ003015,Judith,Chevalier,1997,1991-2000,10.1162/003355399556034,1,2,1 to 2,1997,1999,2
AFZ003028,Pierre-Andre,Chiappori,2000,1991-2000,10.1257/aer.98.2.146,1,2,1 to 2,2000,2008,8
AFZ003028,Pierre-Andre,Chiappori,2000,1991-2000,10.3982/ecta11165,2,3,2 to 3,2008,2019,11
AFZ003032,YiLi,Chien,2011,2011-2020,10.1257/aer.102.6.2859,1,2,1 to 2,2011,2012,1
AFZ003061,Jonathan,Chiu,2016,2011-2020,10.1086/722517,1,2,1 to 2,2016,2022,6
AFZ003069,Gabriel,Chodorow-Reich,2013,2011-2020,10.1257/aer.20200208,1,2,1 to 2,2013,2021,8
AFZ003069,Gabriel,Chodorow-Reich,2013,2011-2020,10.1093/restud/rdad045,2,3,2 to 3,2021,2023,2
AFZ003082,Syngjoo,Choi,2007,2001-2010,10.1257/aer.104.6.1518,1,2,1 to 2,2007,2014,7
AFZ003084,Souphala,Chomsisengphet,2010,2001-2010,10.1257/aer.100.2.495,1,2,1 to 2,2010,2010,0
AFZ003084,Souphala,Chomsisengphet,2010,2001-2010,10.1093/qje/qju037,2,3,2 to 3,2010,2014,4
AFZ003084,Souphala,Chomsisengphet,2010,2001-2010,10.1086/691701,3,4,3 to 4,2014,2017,3
AFZ003084,Souphala,Chomsisengphet,2010,2001-2010,10.1093/qje/qjx027,4,5,4 to 5,2017,2017,0
AFZ003084,Souphala,Chomsisengphet,2010,2001-2010,10.1093/restud/rdac039,5,6,5 to 6,2017,2022,5
AFZ003099,Taha,Choukhmane,2025,,10.1257/aer.20230524,1,2,1 to 2,2025,2025,0
AFZ003159,Marco,Cipriani,2005,2001-2010,10.1257/aer.104.1.224,1,2,1 to 2,2005,2014,9
AFZ003183,Robert,Clark,2014,2011-2020,10.1093/restud/rdad062,1,2,1 to 2,2014,2023,9
AFZ003183,Robert,Clark,2014,2011-2020,10.1257/aer.20200374,2,3,2 to 3,2023,2025,2
AFZ003195,Christopher,Clayton,2022,,10.1257/aer.20221722,1,2,1 to 2,2022,2025,3
AFZ003200,Gian,Clementi,2004,2001-2010,10.1093/qje/121.1.229; 10.1162/qjec.2006.121.1.229; 10.1162/003355306776083545,1,2,1 to 2,2004,2006,2
AFZ003227,John,Cochrane,1995,1991-2000,10.1086/262034,1,2,1 to 2,1995,1996,1
AFZ003227,John,Cochrane,1995,1991-2000,10.1086/250059,2,3,2 to 3,1996,1999,3
AFZ003227,John,Cochrane,1995,1991-2000,10.1086/262112,3,4,3 to 4,1999,2000,1
AFZ003227,John,Cochrane,1995,1991-2000,10.1257/0002828053828581,4,5,4 to 5,2000,2005,5
AFZ003257,Lauren,Cohen,2008,2001-2010,10.1086/664820,1,2,1 to 2,2008,2011,3
AFZ003266,Olivier,Coibion,2012,2011-2020,10.1257/aer.20221167,1,2,1 to 2,2012,2024,12
AFZ003269,Riccardo,Colacito,2010,2001-2010,10.1086/659238,1,2,1 to 2,2010,2011,1
AFZ003269,Ric,Colacito,2010,2001-2010,10.1257/aer.20141123,2,3,2 to 3,2011,2018,7
AFZ003276,Harold,Cole,2001,2001-2010,10.1093/restud/rdq008,1,2,1 to 2,2001,2011,10
AFZ003276,Harold,Cole,2001,2001-2010,10.1257/aer.102.6.2859,2,3,2 to 3,2011,2012,1
AFZ003276,Harold,Cole,2001,2001-2010,10.3982/ecta11150,3,4,3 to 4,2012,2016,4
AFZ003276,Harold,Cole,2001,2001-2010,10.1093/restud/rdae017,4,5,4 to 5,2016,2024,8
AFZ003293,Benjamin,Collier,2024,,10.3982/ecta22303,1,2,1 to 2,2024,2025,1
AFZ003294,Pierre,Collin-Dufresne,2004,2001-2010,10.1257/aer.20130392,1,2,1 to 2,2004,2016,12
AFZ003294,Pierre,CollinDufresne,2004,2001-2010,10.3982/ecta10789,2,3,2 to 3,2016,2016,0
AFZ003294,Pierre,CollinDufresne,2004,2001-2010,10.3982/ecta14917,3,4,3 to 4,2016,2018,2
AFZ003307,Emanuele,Colonnelli,2023,,10.1093/restud/rdad057,1,2,1 to 2,2023,2023,0
AFZ003357,George,Constantinides,1986,1981-1990,10.1086/262023,1,2,1 to 2,1986,1996,10
AFZ003357,George,Constantinides,1986,1981-1990,10.1086/340776,2,3,2 to 3,1996,2002,6
AFZ003357,George,Constantinides,1986,1981-1990,10.1162/003355302753399508,3,4,3 to 4,2002,2002,0
AFZ003357,George,Constantinides,1986,1981-1990,10.1086/694621,4,5,4 to 5,2002,2017,15
AFZ003377,Thomas,Cooley,2001,2001-2010,10.1086/421170,1,2,1 to 2,2001,2004,3
AFZ003402,Dean,Corbae,2007,2001-2010,10.1086/677349,1,2,1 to 2,2007,2015,8
AFZ003402,Dean,Corbae,2007,2001-2010,10.1093/restud/rdaa091,2,3,2 to 3,2015,2020,5
AFZ003402,Dean,Corbae,2007,2001-2010,10.3982/ecta16930,3,4,3 to 4,2020,2021,1
AFZ003402,Dean,Corbae,2007,2001-2010,10.3982/ecta18771,4,5,4 to 5,2021,2023,2
AFZ003435,Sergio,Correia,2021,,10.1093/qje/qjaf044,1,2,1 to 2,2021,2025,4
AFZ003435,Sergio,Correia,2021,,10.1257/aer.20230685,2,3,2 to 3,2025,2025,0
AFZ003493,Joshua,Coval,2001,2001-2010,10.1257/aer.99.3.628,1,2,1 to 2,2001,2009,8
AFZ003493,Joshua,Coval,2001,2001-2010,10.1086/664820,2,3,2 to 3,2009,2011,2
AFZ003534,Peter,Cramton,1987,1981-1990,10.1257/aer.104.5.418,1,2,1 to 2,1987,2014,27
AFZ003534,Peter,Cramton,1987,1981-1990,10.1093/qje/qjv027,2,3,2 to 3,2014,2015,1
AFZ003563,Mariano,Croce,2010,2001-2010,10.1086/659238,1,2,1 to 2,2010,2011,1
AFZ003565,Keith,Crocker,1986,1981-1990,10.1086/261745,1,2,1 to 2,1986,1991,5
AFZ003565,Keith,Crocker,1986,1981-1990,10.1086/250012,2,3,2 to 3,1991,1998,7
AFZ003583,Nicolas,Crouzet,2017,2011-2020,10.1257/aer.20181499,1,2,1 to 2,2017,2020,3
AFZ003620,Mark,Cullen,2010,2001-2010,10.1257/aer.102.6.2606,1,2,1 to 2,2010,2012,2
AFZ003620,Mark,Cullen,2010,2001-2010,10.1257/aer.103.1.178,2,3,2 to 3,2012,2013,1
AFZ003640,Stephanie,Curcuru,2008,2001-2010,10.1257/aer.101.7.3440,1,2,1 to 2,2008,2011,3
AFZ003655,David,Cutler,1991,1991-2000,10.1257/000282805774669600,1,2,1 to 2,1991,2005,14
AFZ003655,David,Cutler,1991,1991-2000,10.1257/aer.98.2.157,2,3,2 to 3,2005,2008,3
AFZ003666,Leemore,Dafny,2010,2001-2010,10.1257/aer.102.2.1161,1,2,1 to 2,2010,2012,2
AFZ003666,Leemore,Dafny,2010,2001-2010,10.1257/aer.p20151081,2,3,2 to 3,2012,2015,3
AFZ003726,Jean-Pierre,Danthine,1981,1981-1990,10.2307/2297415,1,2,1 to 2,1981,1983,2
AFZ003726,Jean-Pierre,Danthine,1981,1981-1990,10.1111/1467-937x.00197,2,3,2 to 3,1983,2002,19
AFZ003784,Joel,David,2019,2011-2020,10.1093/restud/rdaa077,1,2,1 to 2,2019,2020,1
AFZ003802,Eduardo,Davila,2017,2011-2020,10.1093/restud/rdy068,1,2,1 to 2,2017,2018,1
AFZ003802,Eduardo,Davila,2017,2011-2020,10.1093/restud/rdz043,2,3,2 to 3,2018,2019,1
AFZ003802,Eduardo,Davila,2017,2011-2020,10.1093/restud/rdac068,3,4,3 to 4,2019,2022,3
AFZ003802,Eduardo,Davila,2017,2011-2020,10.1086/723633,4,5,4 to 5,2022,2023,1
AFZ003802,Eduardo,Davila,2017,2011-2020,10.1086/728453,5,6,5 to 6,2023,2023,0
AFZ003802,Eduardo,Davila,2017,2011-2020,10.1257/aer.20210753,6,7,6 to 7,2023,2023,0
AFZ003817,Richard,Davis,1963,,10.2307/1882707,1,2,1 to 2,1963,1965,2
AFZ003819,Steven,Davis,2014,2011-2020,10.1093/qje/qjw024,1,2,1 to 2,2014,2016,2
AFZ003857,Francesco,Decarolis,2015,2011-2020,10.1257/aer.20190811,1,2,1 to 2,2015,2021,6
AFZ003911,Peter,DeMarzo,1992,1991-2000,10.2307/2298132,1,2,1 to 2,1992,1993,1
AFZ003911,Peter,DeMarzo,1992,1991-2000,10.1086/250023,2,3,2 to 3,1993,1998,5
AFZ003911,Peter,DeMarzo,1992,1991-2000,10.1111/1468-0262.00004,3,4,3 to 4,1998,1999,1
AFZ003911,Peter,DeMarzo,1992,1991-2000,10.1111/j.1467-937x.2005.00348.x,4,5,4 to 5,1999,2005,6
AFZ003911,Peter,DeMarzo,1992,1991-2000,10.1086/506334,5,6,5 to 6,2005,2006,1
AFZ003911,Peter,DeMarzo,1992,1991-2000,10.1093/restud/rdw029,6,7,6 to 7,2006,2016,10
AFZ003911,Peter,DeMarzo,1992,1991-2000,10.1086/724571,7,8,7 to 8,2016,2023,7
AFZ003921,Kyle,Dempsey,2023,,10.1093/restud/rdaf061,1,2,1 to 2,2023,2025,2
AFZ003950,Pablo,DErasmo,2020,2011-2020,10.3982/ecta16930,1,2,1 to 2,2020,2021,1
AFZ003983,Jerome,Detemple,1991,1991-2000,10.3982/ecta17038,1,2,1 to 2,1991,2020,29
AFZ003997,William,Dewald,1961,,10.1086/258979,1,2,1 to 2,1961,1964,3
AFZ003998,M,Dewatripont,1994,1991-2000,10.2307/2298076,1,2,1 to 2,1994,1995,1
AFZ003998,Mathias,Dewatripont,1994,1991-2000,10.1111/1467-937x.00110,2,3,2 to 3,1995,1999,4
AFZ003999,Ian,Dew-Becker,2016,2011-2020,10.1093/restud/rdz010,1,2,1 to 2,2016,2019,3
AFZ004020,Douglas,Diamond,1983,1981-1990,10.2307/2297430,1,2,1 to 2,1983,1984,1
AFZ004020,Douglas,Diamond,1983,1981-1990,10.1086/261630,2,3,2 to 3,1984,1989,5
AFZ004020,Douglas,Diamond,1983,1981-1990,10.1086/261775,3,4,3 to 4,1989,1991,2
AFZ004020,Douglas,Diamond,1983,1981-1990,10.2307/2937924,4,5,4 to 5,1991,1991,0
AFZ004020,Douglas,Diamond,1983,1981-1990,10.1086/262099,5,6,5 to 6,1991,1997,6
AFZ004020,Douglas,Diamond,1983,1981-1990,10.1086/319552,6,7,6 to 7,1997,2001,4
AFZ004020,Douglas,Diamond,1983,1981-1990,10.1257/aer.91.2.422,7,8,7 to 8,2001,2001,0
AFZ004020,Douglas,Diamond,1983,1981-1990,10.1257/000282802320188961,8,9,8 to 9,2001,2002,1
AFZ004020,Douglas,Diamond,1983,1981-1990,10.1257/000282806776157759,9,10,9 to 10,2002,2006,4
AFZ004020,Douglas,Diamond,1983,1981-1990,10.1257/aer.99.2.606,10,11,10 to 11,2006,2009,3
AFZ004020,Douglas,Diamond,1983,1981-1990,10.1093/qje/qjr012,11,12,11 to 12,2009,2011,2
AFZ004020,Douglas,Diamond,1983,1981-1990,10.1086/666669,12,13,12 to 13,2011,2012,1
AFZ004020,Douglas,Diamond,1983,1981-1990,10.1086/694622,13,14,13 to 14,2012,2017,5
AFZ004025,Peter,Diamond,1985,1981-1990,10.2307/2937788,1,2,1 to 2,1985,1990,5
AFZ004025,Peter,Diamond,1985,1981-1990,10.2307/2951520,2,3,2 to 3,1990,1992,2
AFZ004025,Peter,Diamond,1985,1981-1990,10.1257/00028280260344713,3,4,3 to 4,1992,2002,10
AFZ004025,Peter,Diamond,1985,1981-1990,10.1257/000282803769206197,4,5,4 to 5,2002,2003,1
AFZ004025,Peter,Diamond,1985,1981-1990,10.1257/000282805775014281,5,6,5 to 6,2003,2005,2
AFZ004051,Francis,Diebold,2003,2001-2010,10.1257/000282805774669574,1,2,1 to 2,2003,2005,2
AFZ004051,Francis,Diebold,2003,2001-2010,10.1257/000282805774670194,2,3,2 to 3,2005,2005,0
AFZ004051,Francis,Diebold,2003,2001-2010,10.1093/restud/rdt008,3,4,3 to 4,2005,2013,8
AFZ004100,Georges,Dionne,1985,1981-1990,10.1086/261929,1,2,1 to 2,1985,1994,9
AFZ004125,Will,Dobbie,2020,2011-2020,10.1093/restud/rdaa078,1,2,1 to 2,2020,2021,1
AFZ004174,John,Donaldson,1984,1981-1990,10.1111/1467-937x.00197,1,2,1 to 2,1984,2002,18
AFZ004174,John,Donaldson,1984,1981-1990,10.1162/003355302753399508,2,3,2 to 3,2002,2002,0
AFZ004219,Alessandro,Dovis,2019,2011-2020,10.1257/aer.20161471,1,2,1 to 2,2019,2019,0
AFZ004222,James,Dow,1992,1991-2000,10.1086/262103,1,2,1 to 2,1992,1997,5
AFZ004222,James,Dow,1992,1991-2000,10.1257/0002828054201422,2,3,2 to 3,1997,2005,8
AFZ004293,Pradeep,Dubey,1977,,10.2307/1912532,1,2,1 to 2,1977,1982,5
AFZ004308,Darrell,Duffie,1985,1981-1990,10.2307/1912326,1,2,1 to 2,1985,1986,1
AFZ004308,Darrell,Duffie,1985,1981-1990,10.2307/2951731,2,3,2 to 3,1986,1994,8
AFZ004308,Darrell,Duffie,1985,1981-1990,10.1086/262023,3,4,3 to 4,1994,1996,2
AFZ004308,Darrell,Duffie,1985,1981-1990,10.1111/1468-0262.00004,4,5,4 to 5,1996,1999,3
AFZ004308,Darrell,Duffie,1985,1981-1990,10.1111/1468-0262.00164,5,6,5 to 6,1999,2000,1
AFZ004308,Darrell,Duffie,1985,1981-1990,10.1111/1468-0262.00208,6,7,6 to 7,2000,2001,1
AFZ004308,Darrell,Duffie,1985,1981-1990,10.1111/j.1468-0262.2005.00639.x,7,8,7 to 8,2001,2004,3
AFZ004308,Darrell,Duffie,1985,1981-1990,10.1257/aer.97.2.221,8,9,8 to 9,2004,2007,3
AFZ004308,Darrell,Duffie,1985,1981-1990,10.1093/restud/rdaa064,9,10,9 to 10,2007,2020,13
AFZ004308,Darrell,Duffie,1985,1981-1990,10.1257/aer.20200829,10,11,10 to 11,2020,2021,1
AFZ004308,Darrell,Duffie,1985,1981-1990,10.1093/qje/qjae034,11,12,11 to 12,2021,2024,3
AFZ004308,Darrell,Duffie,1985,1981-1990,10.1257/aer.20220846,12,13,12 to 13,2024,2025,1
AFZ004311,E,Duflo,2013,2011-2020,10.1093/restud/rdt046,1,2,1 to 2,2013,2014,1
AFZ004311,Esther,Duflo,2013,2011-2020,10.1257/aer.104.5.291,2,3,2 to 3,2014,2014,0
AFZ004311,Esther,Duflo,2013,2011-2020,10.1257/aer.110.7.1952,3,4,3 to 4,2014,2020,6
AFZ004317,Mark,Duggan,2012,2011-2020,10.1257/aer.104.10.3335,1,2,1 to 2,2012,2014,2
AFZ004317,Mark,Duggan,2012,2011-2020,10.1257/aer.p20151083,2,3,2 to 3,2014,2015,1
AFZ004355,David,Durand,1955,,10.1086/258620,1,2,1 to 2,1955,1962,7
AFZ004371,Jayasri,Dutta,1990,1981-1990,10.1111/1467-937x.00057,1,2,1 to 2,1990,1998,8
AFZ004390,Philip,Dybvig,1982,1981-1990,10.1086/261155,1,2,1 to 2,1982,1983,1
AFZ004426,Janice,Eberly,2007,2001-2010,10.3982/ecta7624,1,2,1 to 2,2007,2013,6
AFZ004453,Florian,Ederer,2014,2011-2020,10.1086/712506,1,2,1 to 2,2014,2020,6
AFZ004453,Florian,Ederer,2014,2011-2020,10.1086/722414,2,3,2 to 3,2020,2022,2
AFZ004453,Florian,Ederer,2014,2011-2020,10.1093/restud/rdaf057,3,4,3 to 4,2022,2025,3
AFZ004472,Franklin,Edwards,1973,,10.1086/260549,1,2,1 to 2,1973,1977,4
AFZ004482,Mark,Egan,2017,2011-2020,10.1086/700735,1,2,1 to 2,2017,2018,1
AFZ004482,Mark,Egan,2017,2011-2020,10.1093/restud/rdab086,2,3,2 to 3,2018,2021,3
AFZ004482,Mark,Egan,2017,2011-2020,10.1086/718964,3,4,3 to 4,2021,2022,1
AFZ004482,Mark,Egan,2017,2011-2020,10.1093/restud/rdaf010,4,5,4 to 5,2022,2025,3
AFZ004505,Isaac,Ehrlich,1972,,10.1257/aer.100.2.244,1,2,1 to 2,1972,2010,38
AFZ004509,Martin,Eichenbaum,2007,2001-2010,10.1257/aer.20191244,1,2,1 to 2,2007,2022,15
AFZ004509,Martin,Eichenbaum,2007,2001-2010,10.1086/729449,2,3,2 to 3,2022,2024,2
AFZ004525,Liran,Einav,2007,2001-2010,10.1257/aer.99.1.49,1,2,1 to 2,2007,2009,2
AFZ004525,Liran,Einav,2007,2001-2010,10.1162/qjec.2010.125.3.877,2,3,2 to 3,2009,2010,1
AFZ004525,Liran,Einav,2007,2001-2010,10.3982/ecta7245,3,4,3 to 4,2010,2010,0
AFZ004525,Liran,Einav,2007,2001-2010,10.1257/aer.102.6.2606,4,5,4 to 5,2010,2012,2
AFZ004525,Liran,Einav,2007,2001-2010,10.3982/ecta7677,5,6,5 to 6,2012,2012,0
AFZ004525,Liran,Einav,2007,2001-2010,10.1257/aer.103.1.178,6,7,6 to 7,2012,2013,1
AFZ004525,Liran,Einav,2007,2001-2010,10.1257/aer.p20171087,7,8,7 to 8,2013,2017,4
AFZ004532,Andrea,Eisfeldt,2014,2011-2020,10.3982/ecta11477,1,2,1 to 2,2014,2015,1
AFZ004534,Robert,Eisner,1963,,10.2307/1909585,1,2,1 to 2,1963,1971,8
AFZ004543,Mehmet,Ekmekci,2016,2011-2020,10.1257/aer.20211158,1,2,1 to 2,2016,2022,6
AFZ004568,Tore,Ellingsen,2004,2001-2010,10.1093/qje/qjq006,1,2,1 to 2,2004,2011,7
AFZ004576,Matthew,Elliott,2014,2011-2020,10.1257/aer.20210220,1,2,1 to 2,2014,2022,8
AFZ004580,Cameron,Ellis,2024,,10.3982/ecta22303,1,2,1 to 2,2024,2025,1
AFZ004585,Glenn,Ellison,1997,1991-2000,10.1162/003355399556034,1,2,1 to 2,1997,1999,2
AFZ004585,Glenn,Ellison,1997,1991-2000,10.1162/003355303322552793,2,3,2 to 3,1999,2003,4
AFZ004624,Charles,Engel,2005,2001-2010,10.1257/aer.100.2.562,1,2,1 to 2,2005,2010,5
AFZ004624,Charles,Engel,2005,2001-2010,10.1257/aer.20121365,2,3,2 to 3,2010,2016,6
AFZ004635,Robert,Engle,1988,1981-1990,10.2307/2951782,1,2,1 to 2,1988,1993,5
AFZ004635,Robert,Engle,1988,1981-1990,10.2307/2999632,2,3,2 to 3,1993,1998,5
AFZ004635,Robert,Engle,1988,1981-1990,10.1257/0002828041464597,3,4,3 to 4,1998,2004,6
AFZ004635,Robert,Engle,1988,1981-1990,10.1257/aer.102.3.59,4,5,4 to 5,2004,2012,8
AFZ004657,Larry,Epstein,1991,1991-2000,10.2307/2298079,1,2,1 to 2,1991,1993,2
AFZ004657,Larry,Epstein,1991,1991-2000,10.2307/2951614,2,3,2 to 3,1993,1994,1
AFZ004657,Larry,Epstein,1991,1991-2000,10.1111/1468-0262.00337,3,4,3 to 4,1994,2002,8
AFZ004657,Larry,Epstein,1991,1991-2000,10.1257/aer.104.9.2680,4,5,4 to 5,2002,2014,12
AFZ004672,Keith,Ericson,2012,2011-2020,10.1257/aer.p20151082,1,2,1 to 2,2012,2015,3
AFZ004746,Martin,Evans,1998,1991-2000,10.1086/324391,1,2,1 to 2,1998,2002,4
AFZ004794,Andreas,Fagereng,2017,2011-2020,10.1086/712446,1,2,1 to 2,2017,2020,3
AFZ004794,Andreas,Fagereng,2017,2011-2020,10.3982/ecta14835,2,3,2 to 3,2020,2020,0
AFZ004794,Andreas,Fagereng,2017,2011-2020,10.1086/736769,3,4,3 to 4,2020,2025,5
AFZ004824,Eugene,Fama,1971,,10.1086/260866,1,2,1 to 2,1971,1980,9
AFZ004824,Eugene,Fama,1971,,10.1086/261535,2,3,2 to 3,1980,1988,8
AFZ004824,Eugene,Fama,1971,,10.1257/aer.104.6.1467,3,4,3 to 4,1988,2014,26
AFZ004844,Hanming,Fang,2007,2001-2010,10.1086/587623,1,2,1 to 2,2007,2008,1
AFZ004844,Hanming,Fang,2007,2001-2010,10.1257/aer.101.7.3047,2,3,2 to 3,2008,2011,3
AFZ004844,Hanming,Fang,2007,2001-2010,10.1086/710535,3,4,3 to 4,2011,2020,9
AFZ004844,Hanming,Fang,2007,2001-2010,10.1086/734781,4,5,4 to 5,2020,2025,5
AFZ004850,Maryam,Farboodi,2020,2011-2020,10.1093/restud/rdac014,1,2,1 to 2,2020,2022,2
AFZ004850,Maryam,Farboodi,2020,2011-2020,10.1257/aer.20181830,2,3,2 to 3,2022,2022,0
AFZ004850,Maryam,Farboodi,2020,2011-2020,10.1086/725168,3,4,3 to 4,2022,2023,1
AFZ004853,Emmanuel,Farhi,2009,2001-2010,10.1257/aer.99.2.589,1,2,1 to 2,2009,2009,0
AFZ004853,Emmanuel,Farhi,2009,2001-2010,10.1257/aer.102.1.60,2,3,2 to 3,2009,2012,3
AFZ004853,Emmanuel,Farhi,2009,2001-2010,10.1257/aer.104.9.2680,3,4,3 to 4,2012,2014,2
AFZ004853,Emmanuel,Farhi,2009,2001-2010,10.1093/qje/qjv040,4,5,4 to 5,2014,2015,1
AFZ004853,Emmanuel,Farhi,2009,2001-2010,10.1093/qje/qjx031,5,6,5 to 6,2015,2017,2
AFZ004853,Emmanuel,Farhi,2009,2001-2010,10.1093/restud/rdx059,6,7,6 to 7,2017,2017,0
AFZ004853,Emmanuel,Farhi,2009,2001-2010,10.1257/aer.p20171036,7,8,7 to 8,2017,2017,0
AFZ004853,Emmanuel,Farhi,2009,2001-2010,10.1093/restud/rdaa059,8,9,8 to 9,2017,2020,3
AFZ004853,Emmanuel,Farhi,2009,2001-2010,10.1093/restud/rdab015,9,10,9 to 10,2020,2021,1
AFZ004853,Emmanuel,Farhi,2009,2001-2010,10.1093/restud/rdae028,10,11,10 to 11,2021,2024,3
AFZ004887,Jack,Favilukis,2016,2011-2020,10.1257/aer.20170156,1,2,1 to 2,2016,2020,4
AFZ004887,Jack,Favilukis,2016,2011-2020,10.1093/restud/rdac024,2,3,2 to 3,2020,2022,2
AFZ004907,Ernst,Fehr,2004,2001-2010,10.1257/aer.20131314,1,2,1 to 2,2004,2015,11
AFZ004938,Martin,Feldstein,1980,,10.2307/1912766,1,2,1 to 2,1980,1982,2
AFZ005006,Jesus,FernandezVillaverde,2023,,10.1093/restud/rdae053,1,2,1 to 2,2023,2024,1
AFZ005016,Eliana,Ferrara,2003,2001-2010,10.1257/aer.97.5.1978,1,2,1 to 2,2003,2007,4
AFZ005054,Erica,Field,2013,2011-2020,10.1257/aer.20200705,1,2,1 to 2,2013,2021,8
AFZ005088,Amy,Finkelstein,2004,2001-2010,10.1257/000282805774669808,1,2,1 to 2,2004,2005,1
AFZ005088,Amy,Finkelstein,2004,2001-2010,10.1257/aer.96.4.938; 10.1257/000282806779468427,2,3,2 to 3,2005,2006,1
AFZ005088,Amy,Finkelstein,2004,2001-2010,10.1257/aer.98.2.157,3,4,3 to 4,2006,2008,2
AFZ005088,Amy,Finkelstein,2004,2001-2010,10.1257/aer.98.3.1083,4,5,4 to 5,2008,2008,0
AFZ005088,Amy,Finkelstein,2004,2001-2010,10.1162/qjec.2010.125.3.877,5,6,5 to 6,2008,2010,2
AFZ005088,Amy,Finkelstein,2004,2001-2010,10.3982/ecta7245,6,7,6 to 7,2010,2010,0
AFZ005088,Amy,Finkelstein,2004,2001-2010,10.1257/aer.102.6.2606,7,8,7 to 8,2010,2012,2
AFZ005088,Amy,Finkelstein,2004,2001-2010,10.1257/aer.103.1.178,8,9,8 to 9,2012,2013,1
AFZ005088,Amy,Finkelstein,2004,2001-2010,10.1257/aer.p20171087,9,10,9 to 10,2013,2017,4
AFZ005088,Amy,Finkelstein,2004,2001-2010,10.1257/aer.20161038,10,11,10 to 11,2017,2018,1
AFZ005088,Amy,Finkelstein,2004,2001-2010,10.1257/aer.20171455,11,12,11 to 12,2018,2019,1
AFZ005088,Amy,Finkelstein,2004,2001-2010,10.1257/aer.20200523,12,13,12 to 13,2019,2021,2
AFZ005140,Michael,Fishman,1998,1991-2000,10.1111/j.1467-937x.2005.00348.x,1,2,1 to 2,1998,2005,7
AFZ005143,Raymond,Fisman,2001,2001-2010,10.1257/aer.97.5.1921,1,2,1 to 2,2001,2007,6
AFZ005143,Raymond,Fisman,2001,2001-2010,10.1257/aer.100.2.429,2,3,2 to 3,2007,2010,3
AFZ005143,Raymond,Fisman,2001,2001-2010,10.1257/aer.20120942,3,4,3 to 4,2010,2017,7
AFZ005143,Raymond,Fisman,2001,2001-2010,10.1086/708856,4,5,4 to 5,2017,2020,3
AFZ005165,Marjorie,Flavin,1983,1981-1990,10.1257/000282802760015775,1,2,1 to 2,1983,2002,19
AFZ005165,Marjorie,Flavin,1983,1981-1990,10.1257/aer.98.1.474,2,3,2 to 3,2002,2008,6
AFZ005165,Marjorie,Flavin,1983,1981-1990,10.1257/aer.101.3.609,3,4,3 to 4,2008,2011,3
AFZ005221,Fritz,Foley,2009,2001-2010,10.1086/681592,1,2,1 to 2,2009,2015,6
AFZ005273,Vyacheslav,Fos,2016,2011-2020,10.3982/ecta14917,1,2,1 to 2,2016,2018,2
AFZ005278,Ana,Fostel,2008,2001-2010,10.3982/ecta11618,1,2,1 to 2,2008,2015,7
AFZ005281,Dean,Foster,2009,2001-2010,10.1162/qjec.2010.125.4.1435,1,2,1 to 2,2009,2010,1
AFZ005339,Jeffrey,Frankel,1985,1981-1990,10.2307/2937838,1,2,1 to 2,1985,1989,4
AFZ005382,Kenneth,French,1983,1981-1990,10.1086/261535,1,2,1 to 2,1983,1988,5
AFZ005405,Benjamin,Friedman,1977,,10.1086/260645,1,2,1 to 2,1977,1978,1
AFZ005405,Benjamin,Friedman,1977,,10.2307/1914013,2,3,2 to 3,1978,1979,1
AFZ005405,Benjamin,Friedman,1977,,10.2307/1884585,3,4,3 to 4,1979,1980,1
AFZ005406,Daniel,Friedman,1984,1981-1990,10.2307/2171895,1,2,1 to 2,1984,1997,13
AFZ005406,Daniel,Friedman,1984,1981-1990,10.1257/aer.100.4.1778,2,3,2 to 3,1997,2010,13
AFZ005431,Peter,Frost,1971,,10.1086/260147,1,2,1 to 2,1971,1973,2
AFZ005437,Carola,Frydman,2015,2011-2020,10.1257/aer.20150143,1,2,1 to 2,2015,2017,2
AFZ005437,Carola,Frydman,2015,2011-2020,10.1086/739333,2,3,2 to 3,2017,2025,8
AFZ005450,William,Fuchs,2017,2011-2020,10.1257/aer.20180998,1,2,1 to 2,2017,2019,2
AFZ005507,Xavier,Gabaix,2006,2001-2010,10.1162/qjec.2008.123.1.49,1,2,1 to 2,2006,2008,2
AFZ005507,Xavier,Gabaix,2006,2001-2010,10.1257/aer.98.2.64,2,3,2 to 3,2008,2008,0
